# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Wing,0,NKMVNGRCGC,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
2.626516170099911562e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 1.563419532724097394e-16, 4.748345320433980735e-03, 2.805751350511347471e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.626516170099911562e+00, -2.200832739422562412e+01, -1.563419532724097394e-16
2.597039723919183363e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 2.216109240560371063e-16, 1.141173994279570669e-02, 1.556604731885494941e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.597039723919183363e+00, -2.200832739422562412e+01, -2.216109240560371063e-16
2.555541904876062809e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 7.719519468096791570e-17, 2.047775374464853859e-02, 2.168642202595666415e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 2.555541904876062809e+00, -2.200832739422562412e+01, -7.719519468096791570e-17
2.498802059122509522e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 3.469446951953614189e-17, 3.230176300629801489e-02, -2.749628308296835719e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368440558e-01, 2.498802059122509522e+00, -2.200832739422562412e+01, 3.469446951953614189e-17
2.424244944646128719e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 4.454424009010536479e-16, 4.686358526727198159e-02, -9.476210736275020968e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172013671e-01, 2.424244944646129163e+00, -2.200832739422562412e+01, 3.469446951953614189e-17
2.331230329854546923e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 3.469446951953614189e-17, 6.344774426817458013e-02, -1.399858150899835816e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 2.331230329854546923e+00, -2.200832739422562412e+01, 3.469446951953614189e-17
2.222416823537971986e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 2.775557561562891351e-17, 8.039473025342044887e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 2.222416823537971986e+00, -2.200832739422562412e+01, 2.775557561562891351e-17
2.104294733267721540e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 1.387778780781445676e-17, 9.513952985084447866e-02, -4.667767546741989635e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 2.104294733267721540e+00, -2.200832739422562412e+01, 1.387778780781445676e-17
1.986042934444648633e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.048083249457442967e-01, 2.118577937773323126e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 1.986042934444648633e+00, -2.200832739422562412e+01, 0.000000000000000000e+00
1.876911443873169993e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 3.469446951953614189e-18, 1.073189988867610523e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 1.876911443873169993e+00, -2.200832739422562412e+01, -3.469446951953614189e-18
1.783568615418561265e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.022753472466772784e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798633e+00, 1.783568615418561265e+00, -2.200832739422562412e+01, 0.000000000000000000e+00
1.708884512951218904e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 2.224778631027185334e-16, 9.084381397702255556e-02, 2.444245735666644467e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 1.708884512951218682e+00, -2.200832739422562412e+01, 1.387778780781445676e-17
1.652417231234353912e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 2.227212004505268240e-16, 7.480393115957842398e-02, -2.968354757336829384e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 1.652417231234354134e+00, -2.200832739422562412e+01, -1.734723475976807094e-17
1.611843464175184204e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 1.040834085586084257e-17, 5.537266116170186381e-02, -8.020008439782446578e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 1.611843464175184204e+00, -2.200832739422562412e+01, -1.040834085586084257e-17
1.584688612171553768e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 4.565224018299012484e-16, 3.189890206770494563e-02, -6.960885501756296465e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 1.584688612171554212e+00, -2.200832739422562412e+01, -1.058181320345852328e-16
1.572952584124334363e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 1.572952584124334363e+00, -2.200832739422562412e+01, 0.000000000000000000e+00
# DegenGeom Type, nXsecs
STICK_NODE, 6
# lex,ley,lez,tex,tey,tez,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz,toc,tLoc,chord,Ishell11,Ishell22,Ishell12,Isolid11,Isolid22,Isolid12,sectArea,sectNormalx,sectNormaly,sectNormalz,perimTop,perimBot,u,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,it00,it01,it02,it03,it10,it11,it12,it13,it20,it21,it22,it23,it30,it31,it32,it33,toc2,tLoc2,anglele,anglete,radleTop,radleBot,
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.366566124362772250e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.769656594388825388e-01, 0.000000000000000000e+00, 2.047421272834946265e-02, 5.705733972944404542e-01, 0.000000000000000000e+00, 2.410113634014806466e-02, 9.365000165469550275e-02, 2.832330034329817448e-01, 1.366566124362772250e+00, 6.282751730363285089e-03, 4.396198258551313742e-01, 3.738419453558688207e-03, 1.152714553369891843e-04, 1.190712450970088029e-02, 4.364856739933864715e-05, 1.179661278751721332e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.395139296666361162e+00, 1.375270385925932981e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.378358822835015929e-02, 3.007721383193552867e-01, 1.800000000000000000e+02, 1.245979814018700260e+01, 9.563755621496807316e-03, 9.359706056445293507e-03
3.145905168248668282e-01, -4.401665478845123936e+00, 0.000000000000000000e+00, 1.622657342614339138e+00, -4.401665478845123936e+00, 0.000000000000000000e+00, 9.625822995159937223e-01, -4.401665478845123936e+00, 1.638558121660545208e-02, 8.609347060710063060e-01, -4.401665478845123936e+00, 1.928636640685522929e-02, 9.464496661754936979e-02, 2.831943039000496265e-01, 1.308066825789472309e+00, 5.567160713248460110e-03, 3.854212041587739557e-01, 2.747044486522254476e-03, 9.851345283888060750e-05, 1.009902181862770351e-02, 3.129281608052680234e-05, 1.092542518866590068e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.333669185205435648e+00, 1.317581579291664529e+00, 1.199999999999999956e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.145905168248668282e-01, -0.000000000000000000e+00, 4.401665478845123936e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.145905168248668282e-01, -4.401665478845123936e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.499553110685969581e-02, 3.007880343388141253e-01, 1.800000000000000000e+02, 1.264383525272642039e+01, 9.856336451557770606e-03, 9.651416731256636308e-03
6.291810336497336564e-01, -8.803330957690247871e+00, 0.000000000000000000e+00, 1.878748560865906247e+00, -8.803330957690247871e+00, 0.000000000000000000e+00, 1.248172359406548360e+00, -8.803330957690247871e+00, 1.229376506323218675e-02, 1.151230018122565646e+00, -8.803330957690247871e+00, 1.446856694542073690e-02, 9.574922508204895821e-02, 2.831519808806195471e-01, 1.249567527216172591e+00, 4.920743263969411425e-03, 3.359400455379655814e-01, 1.884937643974565888e-03, 8.393051151268963127e-05, 8.506330302340860128e-03, 2.090963442218076045e-05, 1.008817916804502085e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.272285323937257129e+00, 1.260062790043702474e+00, 1.399999999999999911e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.291810336497336564e-01, -0.000000000000000000e+00, 8.803330957690247871e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.291810336497336564e-01, -8.803330957690247871e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.622666802955748278e-02, 3.007029596813451389e-01, 1.800000000000000000e+02, 1.282385675102959688e+01, 1.014582478446523876e-02, 9.957786570923497435e-03
9.437715504746007067e-01, -1.320499643653537625e+01, 0.000000000000000000e+00, 2.134839779117473135e+00, -1.320499643653537625e+01, 0.000000000000000000e+00, 1.533731802398397459e+00, -1.320499643653537625e+01, 8.198779343089145424e-03, 1.441452126815884194e+00, -1.320499643653537625e+01, 9.647956832590627585e-03, 9.698070823958471198e-02, 2.831055004722331514e-01, 1.191068228642872429e+00, 4.339380888632664302e-03, 2.909584332480113500e-01, 1.144673203968304184e-03, 7.130546265886211787e-05, 7.111097444683010284e-03, 1.233784855887101925e-05, 9.284874725654580774e-02, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.211000863726479526e+00, 1.202738677509839427e+00, 1.600000000000000089e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.437715504746007067e-01, -0.000000000000000000e+00, 1.320499643653537625e+01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.437715504746007067e-01, -1.320499643653537625e+01, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.747628164564213493e-02, 3.005127108268617064e-01, 1.800000000000000000e+02, 1.299968017867143644e+01, 1.042746046726408804e-02, 1.027723949447359279e-02
1.258362067299467535e+00, -1.760666191538049929e+01, 0.000000000000000000e+00, 2.390930997369040245e+00, -1.760666191538049929e+01, 0.000000000000000000e+00, 1.819255851531947243e+00, -1.760666191538049929e+01, 4.100754851676644865e-03, 1.731592799406077132e+00, -1.760666191538049929e+01, 4.824906497287794610e-03, 9.836132615857355599e-02, 2.830542184641983150e-01, 1.132568930069572710e+00, 3.818969793676382611e-03, 2.502583130843720194e-01, 5.188320682049200059e-04, 6.043355083904331925e-05, 5.896155477377920326e-03, 5.419542071536208480e-06, 8.515511861494577672e-02, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.149831698783256417e+00, 1.145638514627489446e+00, 1.800000000000000044e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.258362067299467535e+00, -0.000000000000000000e+00, 1.760666191538049929e+01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.258362067299467535e+00, -1.760666191538049929e+01, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.874370735031313961e-02, 3.002123509475711494e-01, 1.799999987925817493e+02, 1.317113162347838262e+01, 1.069620881427149790e-02, 1.060777881510526280e-02
1.572952584124334363e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 2.647022215620607355e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 2.104738849715017679e+00, -2.200832739422562412e+01, 1.699049152815609598e-18, 2.021642606463188940e+00, -2.200832739422562412e+01, 7.256309600277275430e-18, 9.991810189927471941e-02, 2.829973502978520017e-01, 1.074069631496272992e+00, 3.355425146627592434e-03, 2.136214571741501533e-01, 1.637837792689347481e-17, 5.112243739349043453e-05, 4.845121589409176824e-03, 2.057317949407312329e-19, 7.780090575565007383e-02, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.088797197972621422e+00, 1.088797197972621200e+00, 2.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.572952584124334363e+00, -0.000000000000000000e+00, 2.200832739422562412e+01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.572952584124334363e+00, -2.200832739422562412e+01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000283335173726557e-01, 2.997960243938128655e-01, 1.800000000000000000e+02, 1.333804627197443970e+01, 1.094698679227795735e-02, 1.094698679228170261e-02
# DegenGeom Type, nXsecs
STICK_FACE, 5
# sweeple,sweepte,areaTop,areaBot
4.088023539986700428e+00, 3.329745012324516029e+00, 6.006152830786695596e+00, 5.926700946353986588e+00
4.088023539986700428e+00, 3.329745012324516029e+00, 5.735718532748507847e+00, 5.673163811255102829e+00
4.088023539986700428e+00, 3.329745012324516029e+00, 5.465694365515764375e+00, 5.420432417210865772e+00
4.088023539986700428e+00, 3.329745012324516029e+00, 5.196144517541457120e+00, 5.168625848132733402e+00
4.088023539986700428e+00, 3.329745012324516029e+00, 4.927146923043538074e+00, 4.917885771193822642e+00
# DegenGeom Type
POINT
# vol,volWet,area,areaWet,Ishellxx,Ishellyy,Ishellzz,Ishellxy,Ishellxz,Ishellyz,Isolidxx,Isolidyy,Isolidzz,Isolidxy,Isolidxz,Isolidyz,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
